#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
            1396        1.104934        1.059425    0.0005589036
            1397        1.105214        1.059458    0.0005594638
            1398        1.105494        1.059491    0.0005600319
            1399        1.105773        1.059524    0.0005606079
            1400        1.106052        1.059557    0.0005611917
            1401        1.106329        1.059591    0.0005617832
            1402        1.106606        1.059624    0.0005623825
            1403        1.106882        1.059658    0.0005629895
            1404        1.107157        1.059692    0.0005636041
            1405        1.107431        1.059726    0.0005642262
            1406        1.107704         1.05976    0.0005648559
