#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             667        -4.98103        -5.25822       0.0171245
             668        -4.97901         -5.2578       0.0171039
             669        -4.97684        -5.25738       0.0170835
             670          -4.975        -5.25696       0.0170632
             671        -4.97301        -5.25654        0.017043
             672        -4.97119        -5.25611        0.017023
             673        -4.96939        -5.25569        0.017003
             674        -4.96762        -5.25526       0.0169831
             675        -4.96526        -5.25483       0.0169634
             676        -4.96369         -5.2544       0.0169438
             677        -4.96199        -5.25397       0.0169243
             678        -4.95972        -5.25353       0.0169049
             679        -4.95809         -5.2531       0.0168856
             680        -4.95634        -5.25266       0.0168664
             681        -4.95464        -5.25222       0.0168473
             682        -4.95358        -5.25179       0.0168283
             683        -4.95226        -5.25135       0.0168093
             684        -4.95054        -5.25091       0.0167905
             685        -4.94933        -5.25047       0.0167718
             686        -4.94816        -5.25003       0.0167531
             687        -4.94645        -5.24959       0.0167346
             688         -4.9454        -5.24914       0.0167161
             689        -4.94426         -5.2487       0.0166977
             690        -4.94333        -5.24826       0.0166793
             691        -4.94247        -5.24782       0.0166611
             692        -4.94107        -5.24737       0.0166429
             693        -4.93989        -5.24693       0.0166248
