#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            1356       -3.346303       -3.348388    0.0001577022
            1357       -3.346448       -3.348387    0.0001575925
            1358       -3.346745       -3.348386    0.0001574811
            1359       -3.346893       -3.348385    0.0001573691
            1360        -3.34689       -3.348384    0.0001572572
            1361        -3.34689       -3.348382    0.0001571455
            1362       -3.346739       -3.348381    0.0001570347
            1363       -3.346743        -3.34838    0.0001569241
            1364        -3.34705       -3.348379    0.0001568121
            1365       -3.347208       -3.348378    0.0001566996
            1366       -3.347368       -3.348377    0.0001565866
            1367       -3.347076       -3.348377    0.0001564749
            1368       -3.347542       -3.348376    0.0001563617
            1369       -3.347407       -3.348375    0.0001562491
            1370       -3.347424       -3.348375    0.0001561366
            1371       -3.347442       -3.348374    0.0001560242
            1372        -3.34716       -3.348373     0.000155913
            1373       -3.347182       -3.348372    0.0001558019
            1374       -3.347055       -3.348371    0.0001556914
            1375       -3.347081        -3.34837     0.000155581
            1376       -3.347109       -3.348369    0.0001554706
            1377       -3.347289       -3.348368    0.0001553597
            1378        -3.34732       -3.348368    0.0001552488
            1379       -3.347504       -3.348367    0.0001551375
            1380       -3.347688       -3.348367    0.0001550259
            1381       -3.348027       -3.348366    0.0001549138
            1382       -3.347762       -3.348366    0.0001548023
            1383       -3.347799       -3.348366    0.0001546909
            1384       -3.347687       -3.348365      0.00015458
            1385       -3.347726       -3.348365     0.000154469
            1386       -3.347615       -3.348364    0.0001543585
            1387       -3.347806       -3.348364    0.0001542478
            1388       -3.347847       -3.348363    0.0001541371
            1389       -3.347738       -3.348363    0.0001540268
            1390       -3.347478       -3.348362    0.0001539173
            1391       -3.347369       -3.348361    0.0001538083
            1392       -3.347413       -3.348361    0.0001536993
            1393       -3.347456        -3.34836    0.0001535903
            1394       -3.347648        -3.34836     0.000153481
            1395       -3.347538       -3.348359    0.0001533721
            1396       -3.347579       -3.348358    0.0001532633
            1397       -3.347467       -3.348358    0.0001531549
            1398       -3.347507       -3.348357    0.0001530465
            1399       -3.347544       -3.348357    0.0001529382
            1400       -3.347731       -3.348356    0.0001528297
            1401       -3.348069       -3.348356    0.0001527207
            1402       -3.347952       -3.348356     0.000152612
            1403       -3.347984       -3.348355    0.0001525035
            1404       -3.348013       -3.348355    0.0001523951
            1405       -3.348041       -3.348355    0.0001522868
            1406       -3.348066       -3.348355    0.0001521786
            1407       -3.348089       -3.348355    0.0001520706
            1408        -3.34796       -3.348354    0.0001519628
            1409       -3.347979       -3.348354    0.0001518552
            1410       -3.348147       -3.348354    0.0001517476
            1411       -3.347708       -3.348353    0.0001516407
            1412       -3.347871       -3.348353    0.0001515337
            1413       -3.348182       -3.348353    0.0001514265
            1414       -3.348339       -3.348353    0.0001513194
            1415       -3.348341       -3.348353    0.0001512125
            1416       -3.348341       -3.348353    0.0001511057
            1417       -3.348187       -3.348353    0.0001509991
            1418        -3.34803       -3.348353    0.0001508928
            1419       -3.347417       -3.348352    0.0001507879
            1420       -3.347406       -3.348351    0.0001506832
            1421       -3.347241        -3.34835    0.0001505792
            1422       -3.347677        -3.34835     0.000150474
            1423       -3.347354       -3.348349    0.0001503699
            1424       -3.347331       -3.348349     0.000150266
            1425       -3.347305       -3.348348    0.0001501623
            1426       -3.347578       -3.348347     0.000150058
            1427        -3.34785       -3.348347    0.0001499532
