#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            1321       -5.452049       -5.449671    0.0002768402
            1322       -5.452305       -5.449673     0.000276638
            1323       -5.452561       -5.449675    0.0002764375
            1324       -5.452169       -5.449677    0.0002762351
            1325       -5.452103       -5.449679    0.0002760327
            1326       -5.451389        -5.44968    0.0002758275
            1327       -5.450997       -5.449681    0.0002756215
            1328       -5.450607       -5.449682    0.0002754148
            1329       -5.449893       -5.449682    0.0002752076
            1330       -5.449502       -5.449682    0.0002750007
            1331       -5.449436       -5.449682    0.0002747942
            1332       -5.449692       -5.449682    0.0002745879
            1333       -5.449948       -5.449682     0.000274382
            1334       -5.449879       -5.449682    0.0002741763
            1335       -5.450459       -5.449683    0.0002739716
            1336       -5.450714       -5.449684    0.0002737676
            1337       -5.450645       -5.449684    0.0002735638
            1338       -5.450576       -5.449685    0.0002733601
            1339       -5.450508       -5.449686    0.0002731566
            1340       -5.451087       -5.449687    0.0002729548
            1341       -5.450695       -5.449687    0.0002727523
            1342       -5.450626       -5.449688    0.0002725499
            1343       -5.450234       -5.449688    0.0002723473
            1344       -5.449842       -5.449689    0.0002721447
            1345       -5.449773       -5.449689    0.0002719424
            1346       -5.449705       -5.449689    0.0002717403
            1347       -5.449635       -5.449689    0.0002715386
            1348       -5.449565       -5.449688    0.0002713372
            1349       -5.449496       -5.449688    0.0002711361
            1350        -5.44975       -5.449688    0.0002709352
            1351       -5.450004       -5.449689    0.0002707348
            1352       -5.449934       -5.449689    0.0002705346
            1353       -5.450186       -5.449689    0.0002703349
            1354       -5.449469       -5.449689    0.0002701353
            1355       -5.449723       -5.449689    0.0002699359
            1356       -5.450302       -5.449689    0.0002697372
            1357       -5.449908        -5.44969    0.0002695385
            1358        -5.45016        -5.44969    0.0002693403
            1359       -5.449766        -5.44969    0.0002691421
            1360        -5.45034       -5.449691    0.0002689446
            1361       -5.450916       -5.449691    0.0002687485
            1362       -5.450519       -5.449692    0.0002685519
            1363       -5.450122       -5.449692     0.000268355
            1364       -5.450695       -5.449693    0.0002681593
            1365       -5.450296       -5.449694    0.0002679632
            1366       -5.450544       -5.449694    0.0002677678
            1367       -5.449819       -5.449694    0.0002675719
            1368       -5.450066       -5.449695    0.0002673764
            1369       -5.450312       -5.449695    0.0002671815
            1370        -5.44991       -5.449695    0.0002669865
            1371       -5.449831       -5.449695    0.0002667918
            1372       -5.449752       -5.449695    0.0002665974
            1373       -5.448702       -5.449695    0.0002664042
            1374       -5.449595       -5.449694    0.0002662103
            1375       -5.449515       -5.449694    0.0002660167
            1376       -5.449109       -5.449694    0.0002658237
            1377       -5.448381       -5.449693    0.0002656324
            1378       -5.448624       -5.449692    0.0002654408
            1379        -5.44822       -5.449691    0.0002652504
            1380       -5.448139        -5.44969    0.0002650606
            1381       -5.448381       -5.449689    0.0002648703
            1382       -5.447976       -5.449688    0.0002646816
            1383       -5.448543       -5.449687    0.0002644915
            1384       -5.447815       -5.449686    0.0002643039
            1385       -5.447412       -5.449684    0.0002641181
            1386       -5.447334       -5.449682     0.000263933
            1387       -5.446932        -5.44968    0.0002637502
            1388       -5.446855       -5.449678     0.000263568
            1389       -5.446778       -5.449676    0.0002633865
            1390       -5.447026       -5.449674    0.0002632039
